Date,SKU,Region,Channel,Units Sold,Unit Price,Revenue
2024-01-09,Travel Duffel 30L,EU,DTC,17,150.0,2550.0
2024-01-09,Travel Duffel 30L,EU,Wholesale,39,127.5,4972.5
2024-01-09,Travel Duffel 30L,Asia,DTC,20,150.0,3000.0
2024-01-09,Travel Duffel 30L,Asia,Wholesale,34,127.5,4335.0
2024-01-09,Travel Duffel 45L,US,DTC,12,170.0,2040.0
2024-01-09,Travel Duffel 45L,US,Wholesale,31,144.5,4479.5
2024-01-09,Travel Duffel 45L,EU,DTC,14,170.0,2380.0
2024-01-09,Travel Duffel 45L,EU,Wholesale,22,144.5,3179.0
2024-01-09,Travel Duffel 45L,Asia,DTC,12,170.0,2040.0
2024-01-09,Travel Duffel 45L,Asia,Wholesale,21,144.5,3034.5
2024-01-09,Everyday Backpack 20L,US,DTC,19,180.0,3420.0
2024-01-09,Everyday Backpack 20L,US,Wholesale,24,153.0,3672.0
2024-01-09,Everyday Backpack 20L,EU,DTC,22,180.0,3960.0
2024-01-09,Everyday Backpack 20L,EU,Wholesale,34,153.0,5202.0
2024-01-09,Everyday Backpack 20L,Asia,DTC,14,180.0,2520.0
2024-01-09,Everyday Backpack 20L,Asia,Wholesale,28,153.0,4284.0
2024-01-09,Everyday Backpack 30L,US,DTC,16,200.0,3200.0
2024-01-09,Everyday Backpack 30L,US,Wholesale,25,170.0,4250.0
2024-01-09,Everyday Backpack 30L,EU,DTC,20,200.0,4000.0
2024-01-09,Everyday Backpack 30L,EU,Wholesale,38,170.0,6460.0
2024-01-09,Everyday Backpack 30L,Asia,DTC,9,200.0,1800.0
2024-01-09,Everyday Backpack 30L,Asia,Wholesale,27,170.0,4590.0
2024-01-09,Capture Clip v3,US,DTC,22,70.0,1540.0
2024-01-09,Capture Clip v3,US,Wholesale,33,59.5,1963.5
2024-01-09,Capture Clip v3,EU,DTC,20,70.0,1400.0
2024-01-09,Capture Clip v3,EU,Wholesale,32,59.5,1904.0
2024-01-09,Capture Clip v3,Asia,DTC,27,70.0,1890.0
2024-01-09,Capture Clip v3,Asia,Wholesale,32,59.5,1904.0
2024-01-09,Capture Clip Pro,US,DTC,18,90.0,1620.0
2024-01-09,Capture Clip Pro,US,Wholesale,25,76.5,1912.5
2024-01-09,Capture Clip Pro,EU,DTC,21,90.0,1890.0
2024-01-09,Capture Clip Pro,EU,Wholesale,36,76.5,2754.0
2024-01-09,Capture Clip Pro,Asia,DTC,24,90.0,2160.0
2024-01-09,Capture Clip Pro,Asia,Wholesale,35,76.5,2677.5
2024-01-09,Tech Pouch,US,DTC,21,60.0,1260.0
2024-01-09,Tech Pouch,US,Wholesale,20,51.0,1020.0
2024-01-09,Tech Pouch,EU,DTC,22,60.0,1320.0
2024-01-09,Tech Pouch,EU,Wholesale,23,51.0,1173.0
2024-01-09,Tech Pouch,Asia,DTC,20,60.0,1200.0
2024-01-09,Tech Pouch,Asia,Wholesale,19,51.0,969.0
2024-01-09,Wash Pouch,US,DTC,22,65.0,1430.0
2024-01-09,Wash Pouch,US,Wholesale,21,55.25,1160.25
2024-01-09,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-01-09,Wash Pouch,EU,Wholesale,39,55.25,2154.75
2024-01-09,Wash Pouch,Asia,DTC,17,65.0,1105.0
2024-01-09,Wash Pouch,Asia,Wholesale,36,55.25,1989.0
2024-01-10,Travel Duffel 30L,US,DTC,15,150.0,2250.0
2024-01-10,Travel Duffel 30L,US,Wholesale,40,127.5,5100.0
2024-01-10,Travel Duffel 30L,EU,DTC,18,150.0,2700.0
2024-01-10,Travel Duffel 30L,EU,Wholesale,22,127.5,2805.0
2024-01-10,Travel Duffel 30L,Asia,DTC,24,150.0,3600.0
2024-01-10,Travel Duffel 30L,Asia,Wholesale,29,127.5,3697.5
2024-01-10,Travel Duffel 45L,US,DTC,18,170.0,3060.0
2024-01-10,Travel Duffel 45L,US,Wholesale,48,144.5,6936.0
2024-01-10,Travel Duffel 45L,EU,DTC,12,170.0,2040.0
2024-01-10,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-01-10,Travel Duffel 45L,Asia,DTC,22,170.0,3740.0
2024-01-10,Travel Duffel 45L,Asia,Wholesale,27,144.5,3901.5
2024-01-10,Everyday Backpack 20L,US,DTC,12,180.0,2160.0
2024-01-10,Everyday Backpack 20L,US,Wholesale,37,153.0,5661.0
2024-01-10,Everyday Backpack 20L,EU,DTC,23,180.0,4140.0
2024-01-10,Everyday Backpack 20L,EU,Wholesale,30,153.0,4590.0
2024-01-10,Everyday Backpack 20L,Asia,DTC,22,180.0,3960.0
2024-01-10,Everyday Backpack 20L,Asia,Wholesale,27,153.0,4131.0
2024-01-10,Everyday Backpack 30L,US,DTC,18,200.0,3600.0
2024-01-10,Everyday Backpack 30L,US,Wholesale,38,170.0,6460.0
2024-01-10,Everyday Backpack 30L,EU,DTC,17,200.0,3400.0
2024-01-10,Everyday Backpack 30L,EU,Wholesale,27,170.0,4590.0
2024-01-10,Everyday Backpack 30L,Asia,DTC,17,200.0,3400.0
2024-01-10,Everyday Backpack 30L,Asia,Wholesale,31,170.0,5270.0
2024-01-10,Capture Clip v3,US,DTC,22,70.0,1540.0
2024-01-10,Capture Clip v3,US,Wholesale,38,59.5,2261.0
2024-01-10,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-01-10,Capture Clip v3,EU,Wholesale,34,59.5,2023.0
2024-01-10,Capture Clip v3,Asia,DTC,15,70.0,1050.0
2024-01-10,Capture Clip v3,Asia,Wholesale,20,59.5,1190.0
2024-01-10,Capture Clip Pro,US,DTC,15,90.0,1350.0
2024-01-10,Capture Clip Pro,US,Wholesale,27,76.5,2065.5
2024-01-10,Capture Clip Pro,EU,DTC,25,90.0,2250.0
2024-01-10,Capture Clip Pro,EU,Wholesale,27,76.5,2065.5
2024-01-10,Capture Clip Pro,Asia,DTC,21,90.0,1890.0
2024-01-10,Capture Clip Pro,Asia,Wholesale,30,76.5,2295.0
2024-01-10,Tech Pouch,US,DTC,12,60.0,720.0
2024-01-10,Tech Pouch,US,Wholesale,24,51.0,1224.0
2024-01-10,Tech Pouch,EU,DTC,9,60.0,540.0
2024-01-10,Tech Pouch,EU,Wholesale,25,51.0,1275.0
2024-01-10,Tech Pouch,Asia,DTC,14,60.0,840.0
2024-01-10,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-01-10,Wash Pouch,US,DTC,12,65.0,780.0
2024-01-10,Wash Pouch,US,Wholesale,21,55.25,1160.25
2024-01-10,Wash Pouch,EU,DTC,14,65.0,910.0
2024-01-10,Wash Pouch,EU,Wholesale,29,55.25,1602.25
2024-01-10,Wash Pouch,Asia,DTC,15,65.0,975.0
2024-01-10,Wash Pouch,Asia,Wholesale,46,55.25,2541.5
2024-01-11,Travel Duffel 30L,US,DTC,19,150.0,2850.0
2024-01-11,Travel Duffel 30L,US,Wholesale,31,127.5,3952.5
2024-01-11,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-01-11,Travel Duffel 30L,EU,Wholesale,26,127.5,3315.0
2024-01-11,Travel Duffel 30L,Asia,DTC,22,150.0,3300.0
2024-01-11,Travel Duffel 30L,Asia,Wholesale,29,127.5,3697.5
2024-01-11,Travel Duffel 45L,US,DTC,12,170.0,2040.0
2024-01-11,Travel Duffel 45L,US,Wholesale,33,144.5,4768.5
2024-01-11,Travel Duffel 45L,EU,DTC,16,170.0,2720.0
2024-01-11,Travel Duffel 45L,EU,Wholesale,38,144.5,5491.0
2024-01-11,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-01-11,Travel Duffel 45L,Asia,Wholesale,33,144.5,4768.5
2024-01-11,Everyday Backpack 20L,US,DTC,14,180.0,2520.0
2024-01-11,Everyday Backpack 20L,US,Wholesale,37,153.0,5661.0
2024-01-11,Everyday Backpack 20L,EU,DTC,14,180.0,2520.0
2024-01-11,Everyday Backpack 20L,EU,Wholesale,31,153.0,4743.0
2024-01-11,Everyday Backpack 20L,Asia,DTC,14,180.0,2520.0
2024-01-11,Everyday Backpack 20L,Asia,Wholesale,24,153.0,3672.0
2024-01-11,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-01-11,Everyday Backpack 30L,US,Wholesale,32,170.0,5440.0
2024-01-11,Everyday Backpack 30L,EU,DTC,19,200.0,3800.0
2024-01-11,Everyday Backpack 30L,EU,Wholesale,29,170.0,4930.0
2024-01-11,Everyday Backpack 30L,Asia,DTC,17,200.0,3400.0
2024-01-11,Everyday Backpack 30L,Asia,Wholesale,39,170.0,6630.0
2024-01-11,Capture Clip v3,US,DTC,31,70.0,2170.0
2024-01-11,Capture Clip v3,US,Wholesale,32,59.5,1904.0
2024-01-11,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-01-11,Capture Clip v3,EU,Wholesale,16,59.5,952.0
2024-01-11,Capture Clip v3,Asia,DTC,25,70.0,1750.0
2024-01-11,Capture Clip v3,Asia,Wholesale,30,59.5,1785.0
2024-01-11,Capture Clip Pro,US,DTC,19,90.0,1710.0
2024-01-11,Capture Clip Pro,US,Wholesale,29,76.5,2218.5
2024-01-11,Capture Clip Pro,EU,DTC,13,90.0,1170.0
2024-01-11,Capture Clip Pro,EU,Wholesale,39,76.5,2983.5
2024-01-11,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-01-11,Capture Clip Pro,Asia,Wholesale,34,76.5,2601.0
2024-01-11,Tech Pouch,US,DTC,16,60.0,960.0
2024-01-11,Tech Pouch,US,Wholesale,25,51.0,1275.0
2024-01-11,Tech Pouch,EU,DTC,21,60.0,1260.0
2024-01-11,Tech Pouch,EU,Wholesale,35,51.0,1785.0
2024-01-11,Tech Pouch,Asia,DTC,16,60.0,960.0
2024-01-11,Tech Pouch,Asia,Wholesale,27,51.0,1377.0
2024-01-11,Wash Pouch,US,DTC,21,65.0,1365.0
2024-01-11,Wash Pouch,US,Wholesale,26,55.25,1436.5
2024-01-11,Wash Pouch,EU,DTC,18,65.0,1170.0
2024-01-11,Wash Pouch,EU,Wholesale,28,55.25,1547.0
2024-01-11,Wash Pouch,Asia,DTC,13,65.0,845.0
2024-01-11,Wash Pouch,Asia,Wholesale,27,55.25,1491.75
2024-01-12,Travel Duffel 30L,US,DTC,15,150.0,2250.0
2024-01-12,Travel Duffel 30L,US,Wholesale,23,127.5,2932.5
2024-01-12,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-01-12,Travel Duffel 30L,EU,Wholesale,33,127.5,4207.5
2024-01-12,Travel Duffel 30L,Asia,DTC,21,150.0,3150.0
2024-01-12,Travel Duffel 30L,Asia,Wholesale,28,127.5,3570.0
2024-01-12,Travel Duffel 45L,US,DTC,12,170.0,2040.0
2024-01-12,Travel Duffel 45L,US,Wholesale,29,144.5,4190.5
2024-01-12,Travel Duffel 45L,EU,DTC,20,170.0,3400.0
2024-01-12,Travel Duffel 45L,EU,Wholesale,31,144.5,4479.5
2024-01-12,Travel Duffel 45L,Asia,DTC,17,170.0,2890.0
2024-01-12,Travel Duffel 45L,Asia,Wholesale,26,144.5,3757.0
2024-01-12,Everyday Backpack 20L,US,DTC,17,180.0,3060.0
2024-01-12,Everyday Backpack 20L,US,Wholesale,38,153.0,5814.0
2024-01-12,Everyday Backpack 20L,EU,DTC,19,180.0,3420.0
2024-01-12,Everyday Backpack 20L,EU,Wholesale,17,153.0,2601.0
2024-01-12,Everyday Backpack 20L,Asia,DTC,19,180.0,3420.0
2024-01-12,Everyday Backpack 20L,Asia,Wholesale,26,153.0,3978.0
2024-01-12,Everyday Backpack 30L,US,DTC,21,200.0,4200.0
2024-01-12,Everyday Backpack 30L,US,Wholesale,25,170.0,4250.0
2024-01-12,Everyday Backpack 30L,EU,DTC,11,200.0,2200.0
2024-01-12,Everyday Backpack 30L,EU,Wholesale,35,170.0,5950.0
2024-01-12,Everyday Backpack 30L,Asia,DTC,12,200.0,2400.0
2024-01-12,Everyday Backpack 30L,Asia,Wholesale,24,170.0,4080.0
2024-01-12,Capture Clip v3,US,DTC,13,70.0,910.0
2024-01-12,Capture Clip v3,US,Wholesale,35,59.5,2082.5
2024-01-12,Capture Clip v3,EU,DTC,14,70.0,980.0
2024-01-12,Capture Clip v3,EU,Wholesale,47,59.5,2796.5
2024-01-12,Capture Clip v3,Asia,DTC,10,70.0,700.0
2024-01-12,Capture Clip v3,Asia,Wholesale,29,59.5,1725.5
2024-01-12,Capture Clip Pro,US,DTC,16,90.0,1440.0
2024-01-12,Capture Clip Pro,US,Wholesale,41,76.5,3136.5
2024-01-12,Capture Clip Pro,EU,DTC,24,90.0,2160.0
2024-01-12,Capture Clip Pro,EU,Wholesale,28,76.5,2142.0
2024-01-12,Capture Clip Pro,Asia,DTC,22,90.0,1980.0
2024-01-12,Capture Clip Pro,Asia,Wholesale,30,76.5,2295.0
2024-01-12,Tech Pouch,US,DTC,14,60.0,840.0
2024-01-12,Tech Pouch,US,Wholesale,25,51.0,1275.0
2024-01-12,Tech Pouch,EU,DTC,21,60.0,1260.0
2024-01-12,Tech Pouch,EU,Wholesale,33,51.0,1683.0
2024-01-12,Tech Pouch,Asia,DTC,18,60.0,1080.0
2024-01-12,Tech Pouch,Asia,Wholesale,44,51.0,2244.0
2024-01-12,Wash Pouch,US,DTC,19,65.0,1235.0
2024-01-12,Wash Pouch,US,Wholesale,32,55.25,1768.0
2024-01-12,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-01-12,Wash Pouch,EU,Wholesale,24,55.25,1326.0
2024-01-12,Wash Pouch,Asia,DTC,11,65.0,715.0
2024-01-12,Wash Pouch,Asia,Wholesale,23,55.25,1270.75
2024-01-13,Travel Duffel 30L,US,DTC,19,150.0,2850.0
2024-01-13,Travel Duffel 30L,US,Wholesale,25,127.5,3187.5
2024-01-13,Travel Duffel 30L,EU,DTC,11,150.0,1650.0
2024-01-13,Travel Duffel 30L,EU,Wholesale,28,127.5,3570.0
2024-01-13,Travel Duffel 30L,Asia,DTC,17,150.0,2550.0
2024-01-13,Travel Duffel 30L,Asia,Wholesale,43,127.5,5482.5
2024-01-13,Travel Duffel 45L,US,DTC,10,170.0,1700.0
2024-01-13,Travel Duffel 45L,US,Wholesale,31,144.5,4479.5
2024-01-13,Travel Duffel 45L,EU,DTC,25,170.0,4250.0
2024-01-13,Travel Duffel 45L,EU,Wholesale,37,144.5,5346.5
2024-01-13,Travel Duffel 45L,Asia,DTC,30,170.0,5100.0
2024-01-13,Travel Duffel 45L,Asia,Wholesale,28,144.5,4046.0
2024-01-13,Everyday Backpack 20L,US,DTC,21,180.0,3780.0
2024-01-13,Everyday Backpack 20L,US,Wholesale,33,153.0,5049.0
2024-01-13,Everyday Backpack 20L,EU,DTC,10,180.0,1800.0
2024-01-13,Everyday Backpack 20L,EU,Wholesale,29,153.0,4437.0
2024-01-13,Everyday Backpack 20L,Asia,DTC,16,180.0,2880.0
2024-01-13,Everyday Backpack 20L,Asia,Wholesale,29,153.0,4437.0
2024-01-13,Everyday Backpack 30L,US,DTC,20,200.0,4000.0
2024-01-13,Everyday Backpack 30L,US,Wholesale,16,170.0,2720.0
2024-01-13,Everyday Backpack 30L,EU,DTC,15,200.0,3000.0
2024-01-13,Everyday Backpack 30L,EU,Wholesale,28,170.0,4760.0
2024-01-13,Everyday Backpack 30L,Asia,DTC,18,200.0,3600.0
2024-01-13,Everyday Backpack 30L,Asia,Wholesale,36,170.0,6120.0
2024-01-13,Capture Clip v3,US,DTC,16,70.0,1120.0
2024-01-13,Capture Clip v3,US,Wholesale,23,59.5,1368.5
2024-01-13,Capture Clip v3,EU,DTC,22,70.0,1540.0
2024-01-13,Capture Clip v3,EU,Wholesale,37,59.5,2201.5
2024-01-13,Capture Clip v3,Asia,DTC,17,70.0,1190.0
2024-01-13,Capture Clip v3,Asia,Wholesale,26,59.5,1547.0
2024-01-13,Capture Clip Pro,US,DTC,8,90.0,720.0
2024-01-13,Capture Clip Pro,US,Wholesale,26,76.5,1989.0
2024-01-13,Capture Clip Pro,EU,DTC,20,90.0,1800.0
2024-01-13,Capture Clip Pro,EU,Wholesale,26,76.5,1989.0
2024-01-13,Capture Clip Pro,Asia,DTC,19,90.0,1710.0
2024-01-13,Capture Clip Pro,Asia,Wholesale,28,76.5,2142.0
2024-01-13,Tech Pouch,US,DTC,15,60.0,900.0
2024-01-13,Tech Pouch,US,Wholesale,28,51.0,1428.0
2024-01-13,Tech Pouch,EU,DTC,15,60.0,900.0
2024-01-13,Tech Pouch,EU,Wholesale,35,51.0,1785.0
2024-01-13,Tech Pouch,Asia,DTC,13,60.0,780.0
2024-01-13,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-01-13,Wash Pouch,US,DTC,12,65.0,780.0
2024-01-13,Wash Pouch,US,Wholesale,39,55.25,2154.75
2024-01-13,Wash Pouch,EU,DTC,21,65.0,1365.0
2024-01-13,Wash Pouch,EU,Wholesale,32,55.25,1768.0
2024-01-13,Wash Pouch,Asia,DTC,21,65.0,1365.0
2024-01-13,Wash Pouch,Asia,Wholesale,39,55.25,2154.75
2024-01-14,Travel Duffel 30L,US,DTC,14,150.0,2100.0
2024-01-14,Travel Duffel 30L,US,Wholesale,42,127.5,5355.0
2024-01-14,Travel Duffel 30L,EU,DTC,11,150.0,1650.0
2024-01-14,Travel Duffel 30L,EU,Wholesale,31,127.5,3952.5
2024-01-14,Travel Duffel 30L,Asia,DTC,25,150.0,3750.0
2024-01-14,Travel Duffel 30L,Asia,Wholesale,32,127.5,4080.0
2024-01-14,Travel Duffel 45L,US,DTC,21,170.0,3570.0
2024-01-14,Travel Duffel 45L,US,Wholesale,46,144.5,6647.0
2024-01-14,Travel Duffel 45L,EU,DTC,13,170.0,2210.0
2024-01-14,Travel Duffel 45L,EU,Wholesale,33,144.5,4768.5
2024-01-14,Travel Duffel 45L,Asia,DTC,16,170.0,2720.0
2024-01-14,Travel Duffel 45L,Asia,Wholesale,40,144.5,5780.0
2024-01-14,Everyday Backpack 20L,US,DTC,15,180.0,2700.0
2024-01-14,Everyday Backpack 20L,US,Wholesale,30,153.0,4590.0
2024-01-14,Everyday Backpack 20L,EU,DTC,14,180.0,2520.0
2024-01-14,Everyday Backpack 20L,EU,Wholesale,31,153.0,4743.0
2024-01-14,Everyday Backpack 20L,Asia,DTC,12,180.0,2160.0
2024-01-14,Everyday Backpack 20L,Asia,Wholesale,26,153.0,3978.0
2024-01-14,Everyday Backpack 30L,US,DTC,18,200.0,3600.0
2024-01-14,Everyday Backpack 30L,US,Wholesale,26,170.0,4420.0
2024-01-14,Everyday Backpack 30L,EU,DTC,20,200.0,4000.0
2024-01-14,Everyday Backpack 30L,EU,Wholesale,27,170.0,4590.0
2024-01-14,Everyday Backpack 30L,Asia,DTC,23,200.0,4600.0
2024-01-14,Everyday Backpack 30L,Asia,Wholesale,36,170.0,6120.0
2024-01-14,Capture Clip v3,US,DTC,14,70.0,980.0
2024-01-14,Capture Clip v3,US,Wholesale,40,59.5,2380.0
2024-01-14,Capture Clip v3,EU,DTC,16,70.0,1120.0
2024-01-14,Capture Clip v3,EU,Wholesale,38,59.5,2261.0
2024-01-14,Capture Clip v3,Asia,DTC,17,70.0,1190.0
2024-01-14,Capture Clip v3,Asia,Wholesale,36,59.5,2142.0
2024-01-14,Capture Clip Pro,US,DTC,18,90.0,1620.0
2024-01-14,Capture Clip Pro,US,Wholesale,35,76.5,2677.5
2024-01-14,Capture Clip Pro,EU,DTC,14,90.0,1260.0
2024-01-14,Capture Clip Pro,EU,Wholesale,33,76.5,2524.5
2024-01-14,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-01-14,Capture Clip Pro,Asia,Wholesale,41,76.5,3136.5
2024-01-14,Tech Pouch,US,DTC,24,60.0,1440.0
2024-01-14,Tech Pouch,US,Wholesale,29,51.0,1479.0
2024-01-14,Tech Pouch,EU,DTC,13,60.0,780.0
2024-01-14,Tech Pouch,EU,Wholesale,39,51.0,1989.0
2024-01-14,Tech Pouch,Asia,DTC,20,60.0,1200.0
2024-01-14,Tech Pouch,Asia,Wholesale,29,51.0,1479.0
2024-01-14,Wash Pouch,US,DTC,12,65.0,780.0
2024-01-14,Wash Pouch,US,Wholesale,21,55.25,1160.25
2024-01-14,Wash Pouch,EU,DTC,19,65.0,1235.0
2024-01-14,Wash Pouch,EU,Wholesale,18,55.25,994.5
2024-01-14,Wash Pouch,Asia,DTC,14,65.0,910.0
2024-01-14,Wash Pouch,Asia,Wholesale,30,55.25,1657.5
2024-01-15,Travel Duffel 30L,US,DTC,14,150.0,2100.0
2024-01-15,Travel Duffel 30L,US,Wholesale,26,127.5,3315.0
2024-01-15,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-01-15,Travel Duffel 30L,EU,Wholesale,26,127.5,3315.0
2024-01-15,Travel Duffel 30L,Asia,DTC,19,150.0,2850.0
2024-01-15,Travel Duffel 30L,Asia,Wholesale,22,127.5,2805.0
2024-01-15,Travel Duffel 45L,US,DTC,25,170.0,4250.0
2024-01-15,Travel Duffel 45L,US,Wholesale,29,144.5,4190.5
2024-01-15,Travel Duffel 45L,EU,DTC,24,170.0,4080.0
2024-01-15,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-01-15,Travel Duffel 45L,Asia,DTC,26,170.0,4420.0
2024-01-15,Travel Duffel 45L,Asia,Wholesale,27,144.5,3901.5
2024-01-15,Everyday Backpack 20L,US,DTC,7,180.0,1260.0
2024-01-15,Everyday Backpack 20L,US,Wholesale,29,153.0,4437.0
2024-01-15,Everyday Backpack 20L,EU,DTC,32,180.0,5760.0
2024-01-15,Everyday Backpack 20L,EU,Wholesale,18,153.0,2754.0
2024-01-15,Everyday Backpack 20L,Asia,DTC,25,180.0,4500.0
2024-01-15,Everyday Backpack 20L,Asia,Wholesale,25,153.0,3825.0
2024-01-15,Everyday Backpack 30L,US,DTC,18,200.0,3600.0
2024-01-15,Everyday Backpack 30L,US,Wholesale,40,170.0,6800.0
2024-01-15,Everyday Backpack 30L,EU,DTC,22,200.0,4400.0
2024-01-15,Everyday Backpack 30L,EU,Wholesale,30,170.0,5100.0
2024-01-15,Everyday Backpack 30L,Asia,DTC,17,200.0,3400.0
2024-01-15,Everyday Backpack 30L,Asia,Wholesale,23,170.0,3910.0
2024-01-15,Capture Clip v3,US,DTC,26,70.0,1820.0
2024-01-15,Capture Clip v3,US,Wholesale,28,59.5,1666.0
2024-01-15,Capture Clip v3,EU,DTC,14,70.0,980.0
2024-01-15,Capture Clip v3,EU,Wholesale,30,59.5,1785.0
2024-01-15,Capture Clip v3,Asia,DTC,22,70.0,1540.0
2024-01-15,Capture Clip v3,Asia,Wholesale,29,59.5,1725.5
2024-01-15,Capture Clip Pro,US,DTC,10,90.0,900.0
2024-01-15,Capture Clip Pro,US,Wholesale,29,76.5,2218.5
2024-01-15,Capture Clip Pro,EU,DTC,14,90.0,1260.0
2024-01-15,Capture Clip Pro,EU,Wholesale,31,76.5,2371.5
2024-01-15,Capture Clip Pro,Asia,DTC,17,90.0,1530.0
2024-01-15,Capture Clip Pro,Asia,Wholesale,21,76.5,1606.5
2024-01-15,Tech Pouch,US,DTC,14,60.0,840.0
2024-01-15,Tech Pouch,US,Wholesale,34,51.0,1734.0
2024-01-15,Tech Pouch,EU,DTC,21,60.0,1260.0
2024-01-15,Tech Pouch,EU,Wholesale,27,51.0,1377.0
2024-01-15,Tech Pouch,Asia,DTC,12,60.0,720.0
2024-01-15,Tech Pouch,Asia,Wholesale,30,51.0,1530.0
2024-01-15,Wash Pouch,US,DTC,11,65.0,715.0
2024-01-15,Wash Pouch,US,Wholesale,27,55.25,1491.75
2024-01-15,Wash Pouch,EU,DTC,7,65.0,455.0
2024-01-15,Wash Pouch,EU,Wholesale,28,55.25,1547.0
2024-01-15,Wash Pouch,Asia,DTC,8,65.0,520.0
2024-01-15,Wash Pouch,Asia,Wholesale,31,55.25,1712.75
2024-01-16,Travel Duffel 30L,US,DTC,14,150.0,2100.0
2024-01-16,Travel Duffel 30L,US,Wholesale,33,127.5,4207.5
2024-01-16,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-01-16,Travel Duffel 30L,EU,Wholesale,25,127.5,3187.5
2024-01-16,Travel Duffel 30L,Asia,DTC,31,150.0,4650.0
2024-01-16,Travel Duffel 30L,Asia,Wholesale,32,127.5,4080.0
2024-01-16,Travel Duffel 45L,US,DTC,15,170.0,2550.0
2024-01-16,Travel Duffel 45L,US,Wholesale,37,144.5,5346.5
2024-01-16,Travel Duffel 45L,EU,DTC,20,170.0,3400.0
2024-01-16,Travel Duffel 45L,EU,Wholesale,24,144.5,3468.0
2024-01-16,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-01-16,Travel Duffel 45L,Asia,Wholesale,43,144.5,6213.5
2024-01-16,Everyday Backpack 20L,US,DTC,11,180.0,1980.0
2024-01-16,Everyday Backpack 20L,US,Wholesale,26,153.0,3978.0
2024-01-16,Everyday Backpack 20L,EU,DTC,20,180.0,3600.0
2024-01-16,Everyday Backpack 20L,EU,Wholesale,33,153.0,5049.0
2024-01-16,Everyday Backpack 20L,Asia,DTC,26,180.0,4680.0
2024-01-16,Everyday Backpack 20L,Asia,Wholesale,31,153.0,4743.0
2024-01-16,Everyday Backpack 30L,US,DTC,23,200.0,4600.0
2024-01-16,Everyday Backpack 30L,US,Wholesale,29,170.0,4930.0
2024-01-16,Everyday Backpack 30L,EU,DTC,18,200.0,3600.0
2024-01-16,Everyday Backpack 30L,EU,Wholesale,36,170.0,6120.0
2024-01-16,Everyday Backpack 30L,Asia,DTC,16,200.0,3200.0
2024-01-16,Everyday Backpack 30L,Asia,Wholesale,38,170.0,6460.0
2024-01-16,Capture Clip v3,US,DTC,23,70.0,1610.0
2024-01-16,Capture Clip v3,US,Wholesale,21,59.5,1249.5
2024-01-16,Capture Clip v3,EU,DTC,16,70.0,1120.0
2024-01-16,Capture Clip v3,EU,Wholesale,32,59.5,1904.0
2024-01-16,Capture Clip v3,Asia,DTC,11,70.0,770.0
2024-01-16,Capture Clip v3,Asia,Wholesale,25,59.5,1487.5
2024-01-16,Capture Clip Pro,US,DTC,16,90.0,1440.0
2024-01-16,Capture Clip Pro,US,Wholesale,27,76.5,2065.5
2024-01-16,Capture Clip Pro,EU,DTC,23,90.0,2070.0
2024-01-16,Capture Clip Pro,EU,Wholesale,17,76.5,1300.5
2024-01-16,Capture Clip Pro,Asia,DTC,20,90.0,1800.0
2024-01-16,Capture Clip Pro,Asia,Wholesale,32,76.5,2448.0
2024-01-16,Tech Pouch,US,DTC,10,60.0,600.0
2024-01-16,Tech Pouch,US,Wholesale,34,51.0,1734.0
2024-01-16,Tech Pouch,EU,DTC,19,60.0,1140.0
2024-01-16,Tech Pouch,EU,Wholesale,32,51.0,1632.0
2024-01-16,Tech Pouch,Asia,DTC,22,60.0,1320.0
2024-01-16,Tech Pouch,Asia,Wholesale,29,51.0,1479.0
2024-01-16,Wash Pouch,US,DTC,22,65.0,1430.0
2024-01-16,Wash Pouch,US,Wholesale,38,55.25,2099.5
2024-01-16,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-01-16,Wash Pouch,EU,Wholesale,31,55.25,1712.75
2024-01-16,Wash Pouch,Asia,DTC,25,65.0,1625.0
2024-01-16,Wash Pouch,Asia,Wholesale,28,55.25,1547.0
2024-01-17,Travel Duffel 30L,US,DTC,15,150.0,2250.0
2024-01-17,Travel Duffel 30L,US,Wholesale,35,127.5,4462.5
2024-01-17,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-01-17,Travel Duffel 30L,EU,Wholesale,25,127.5,3187.5
2024-01-17,Travel Duffel 30L,Asia,DTC,23,150.0,3450.0
